X,Y,FID,Mode,Route,Direction,Stop_Code,Stop,Lat,Lon,Sign_Up,Weekday_On,Weekday_Of,Saturday_O,Saturday_1,Sunday_Ons,Sunday_Off
-8359253.63037783,4879647.75439565,3975,Bus,24,Northbound,23624,Huntingdon Pk & Sioux Av - FS,40.094249,-75.092453,Spring 2025,0,0,0,0,0,0
-8375164.41387742,4859873.50605339,3976,Bus,21,Westbound,21381,Walnut St & 57th St,39.958225,-75.235382,Spring 2025,52,107,30,66,25,33
-8363476.31262209,4871245.88839314,3977,Bus,26,Westbound,16962,Olney Av & 5th St,40.036487,-75.130386,Spring 2025,287,186,131,79,101,57
-8364204.1194529,4874290.20002654,3978,Bus,28,Westbound,23573,12th St & 69th Av,40.057422,-75.136924,Spring 2025,4,10,0,3,0,1
-8359171.14263515,4880004.13519279,3979,Bus,24,Northbound,23625,Huntingdon Pk & Susquehanna St,40.096698,-75.091712,Spring 2025,0,1,0,1,0,1
-8375380.93028701,4859909.52277752,3980,Bus,21,Westbound,21382,Walnut St & 58th St,39.958473,-75.237327,Spring 2025,22,75,14,24,11,20
-8363699.61952062,4871281.94641786,3981,Bus,26,Westbound,16963,Olney Av & 6th St,40.036735,-75.132392,Spring 2025,39,18,9,9,10,8
-8364092.91128159,4874265.18443746,3982,Bus,28,Westbound,23574,69th Av & 11th St,40.05725,-75.135925,Spring 2025,0,0,0,0,0,0
-8359070.95509344,4880171.19765423,3983,Bus,24,Northbound,23626,Huntingdon Pk & Linton Rd,40.097846,-75.090812,Spring 2025,0,1,0,1,0,0
-8375600.89760082,4859943.21596028,3984,Bus,21,Westbound,21383,Walnut St & 59th St,39.958705,-75.239303,Spring 2025,19,46,17,27,7,19
-8363883.96459738,4871312.4795252,3985,Bus,26,Westbound,16964,Olney Av & 7th St,40.036945,-75.134048,Spring 2025,167,99,16,5,19,5
-8364135.32400759,4873956.27620418,3986,Bus,28,Westbound,23575,11th St & Oak Ln Av,40.055126,-75.136306,Spring 2025,6,6,1,4,0,2
-8358695.58577048,4880658.72182149,3987,Bus,24,Northbound,23627,Huntingdon Pk & Hoyt Rd,40.101196,-75.08744,Spring 2025,0,0,0,0,0,0
-8376261.69009817,4860052.42913156,3988,Bus,21,Westbound,21384,Walnut St & 62nd St,39.959457,-75.245239,Spring 2025,18,76,8,46,11,31
-8364116.62233313,4871351.8819122,3989,Bus,26,Westbound,16965,Olney Av & Wagner Av,40.037216,-75.136138,Spring 2025,12,5,1,0,0,1
-8364182.96874965,4873663.37493584,3990,Bus,28,Westbound,23576,11th St & 66th Av,40.053112,-75.136734,Spring 2025,10,14,0,0,0,0
-8358515.58215387,4880940.76915061,3991,Bus,24,Northbound,23628,Huntingdon Pk & Meetinghouse Rd,40.103134,-75.085823,Spring 2025,0,0,0,0,0,0
-8376488.44790092,4860091.20590549,3992,Bus,21,Westbound,21385,Walnut St & 63rd St,39.959724,-75.247276,Spring 2025,40,63,27,40,8,28
-8364295.06747688,4871402.91623291,3993,Bus,26,Westbound,16966,Olney Av & 10th St,40.037567,-75.137741,Spring 2025,19,17,9,13,6,11
-8364220.26077906,4873437.52400916,3994,Bus,28,Westbound,23577,11th St & 65th Av,40.051559,-75.137069,Spring 2025,1,2,0,0,0,0
-8358389.79112927,4881327.61493176,3995,Bus,24,Northbound,23629,Huntingdon Pk & Moredon Rd,40.105792,-75.084693,Spring 2025,0,1,0,1,0,0
-8376886.74903897,4860566.56046151,3996,Bus,21,Westbound,21387,Market St & Burd Av,39.962997,-75.250854,Spring 2025,6,12,2,6,1,6
-8367066.25488068,4872363.60273213,3997,Bus,26,Westbound,16979,Chew Av & Locust Av,40.044174,-75.162635,Spring 2025,17,71,7,33,9,30
-8364258.55468389,4873191.17348972,3998,Bus,28,Westbound,23578,11th St & Chelten Av,40.049865,-75.137413,Spring 2025,3,2,3,0,0,0
-8358293.05449177,4881476.50655743,3999,Bus,24,Northbound,23630,Huntingdon Pk & Moredon Rd - MBFS,40.106815,-75.083824,Spring 2025,0,5,1,3,0,4
-8377189.09277597,4860510.06280736,4000,Bus,21,Westbound,21388,Market St & Powell Ln,39.962608,-75.25357,Spring 2025,6,35,2,22,0,16
-8357656.86360189,4869462.92445994,4001,Bus,26,Westbound,21211,Frankford Transit Center - Rts 8 & 26,40.024223,-75.078109,Spring 2025,259,0,104,0,104,0
-8358003.40117673,4881755.81174653,4002,Bus,24,Northbound,23631,Huntingdon Pk & Holy Redeemer Hosp,40.108734,-75.081222,Spring 2025,0,21,0,10,0,9
-8364296.73726924,4872997.61666236,4003,Bus,28,Westbound,23579,11th St & Medary Av,40.048534,-75.137756,Spring 2025,2,0,0,0,0,0
-8377512.6985357,4860447.46552478,4004,Bus,21,Westbound,21390,Market St & Chatham Rd,39.962177,-75.256477,Spring 2025,6,47,5,38,1,27
-8367332.0858247,4872538.24334859,4005,Bus,26,Westbound,21228,Chelten Av & Chew Av - FS,40.045375,-75.165023,Spring 2025,172,171,82,62,80,73
-8369887.64737484,4859023.0845848,4006,Bus,21,Westbound,25704,Walnut St & 32nd St - FS,39.952369,-75.18798,Spring 2025,12,34,10,15,7,7
-8357203.3479964,4869697.40719806,4007,Bus,26,Westbound,21602,Cheltenham Av & Frankford Av - MBNS,40.025836,-75.074035,Spring 2025,0,0,0,0,4,0
-8377077.88460467,4860527.78183139,4008,Bus,21,Westbound,25706,Market St & Sellers Av,39.96273,-75.252571,Spring 2025,6,11,2,15,1,9
-8356846.6803479,4869706.85640167,4009,Bus,26,Westbound,21603,Frankford Av & Cheltenham Av - MBFS,40.025901,-75.070831,Spring 2025,1,0,1,0,0,0
-8372844.07041133,4859496.79056519,4010,Bus,21,Westbound,31148,Walnut St & Farragut St,39.955631,-75.214538,Spring 2025,25,50,19,25,13,27
-8356535.76501011,4869797.27846688,4011,Bus,26,Westbound,21604,Frankford Av & Comly St,40.026523,-75.068038,Spring 2025,3,0,4,0,3,0
-8376464.62552989,4860293.37041528,4012,Bus,21,Westbound,31291,63rd St & Chestnut St,39.961116,-75.247062,Spring 2025,57,53,31,29,30,24
-8356557.02703285,4868051.20259541,4013,Bus,26,Westbound,27681,Harbison Av & Kennedy St,40.014511,-75.068229,Spring 2025,9,4,0,0,0,0
-8364882.72306877,4857997.18632561,4014,Bus,21,Westbound,32259,Dock St & Front St,39.945304,-75.14302,Spring 2025,107,0,100,0,75,0
-8356054.30821243,4868595.69177623,4015,Bus,26,Westbound,27682,Harbison Av & Van Kirk St,40.018257,-75.063713,Spring 2025,9,0,0,0,0,0
-8366688.32520944,4876804.87981939,4016,Bus,22,Northbound,89,Cheltenham Av & Ogontz Av - FS,40.07471,-75.15924,Spring 2025,132,73,100,50,66,34
-8357471.7392887,4872158.86561057,4017,Bus,26,Westbound,27685,Magee Av & Loretto Av,40.042766,-75.076446,Spring 2025,33,7,16,1,17,1
-8366926.9941977,4877952.02897982,4018,Bus,22,Northbound,442,Limekiln Pk & Greenwood Av - FS,40.082595,-75.161384,Spring 2025,0,5,0,0,0,0
-8356537.54612196,4883126.69007707,4019,Bus,24,Northbound,23634,Huntingdon Pk & Chestnut St,40.118152,-75.068054,Spring 2025,2,10,0,8,0,5
-8362196.36111695,4871353.48127439,4020,Bus,26,Westbound,27715,Olney Square - 1 Conway,40.037227,-75.118888,Spring 2025,60,0,34,0,25,0
-8368034.5118116,4877849.45665272,4021,Bus,22,Northbound,443,Cheltenham Av & Easton Rd,40.08189,-75.171333,Spring 2025,2,4,1,3,0,1
-8356605.45101135,4883893.57974837,4022,Bus,24,Northbound,23636,Gloria Dei Manor,40.12342,-75.068664,Spring 2025,0,0,0,0,0,0
-8359337.67659338,4871033.46857853,4023,Bus,26,Westbound,30387,Langdon St & Sanger St school,40.035026,-75.093208,Spring 2025,56,0,0,0,0,0
-8365419.50565338,4881423.23715553,4024,Bus,22,Northbound,444,Easton Rd & Keswick Av,40.106449,-75.147842,Spring 2025,9,18,4,11,6,10
-8356579.95884795,4883440.97955038,4025,Bus,24,Northbound,23637,Old Welsh Rd & Walton Rd - FS,40.120311,-75.068435,Spring 2025,0,0,0,0,0,0
-8362041.84966373,4871498.29732004,4026,Bus,26,Westbound,30998,Olney Square - 2 DollarTree,40.038223,-75.1175,Spring 2025,19,0,16,0,9,0
-8364162.48596334,4883076.1776002,4027,Bus,22,Northbound,446,Easton Rd & Edgehill Rd,40.117805,-75.13655,Spring 2025,0,1,0,0,0,0
-8356433.90767603,4883334.41988915,4028,Bus,24,Northbound,23638,Huntingdon Pk & Philmont Av - FS,40.119579,-75.067123,Spring 2025,1,0,0,0,0,0
-8362249.01523609,4871516.03597707,4029,Bus,26,Westbound,30999,Olney Square - 3 ShopRite,40.038345,-75.119361,Spring 2025,141,2,80,2,62,0
-8362598.11315922,4886637.42930943,4030,Bus,22,Northbound,809,Willow Grove Park Mall,40.142265,-75.122497,Spring 2025,21,192,25,197,10,99
-8355960.79984016,4884126.36610259,4031,Bus,24,Northbound,23639,Huntingdon Pk & Red Lion Rd,40.125019,-75.062873,Spring 2025,1,2,0,0,0,0
-8368408.2113422,4871167.08461814,4032,Bus,26,Westbound,31000,Chelten Av & Germantown Av,40.035945,-75.17469,Spring 2025,91,434,42,183,25,160
-8366055.58522377,4880547.09849793,4033,Bus,22,Northbound,1052,Easton Rd & Glenside Av,40.100429,-75.153556,Spring 2025,23,23,23,13,13,8
-8355875.08383225,4884623.98531468,4034,Bus,24,Northbound,23640,Huntingdon Pk & Buck Rd,40.128437,-75.062103,Spring 2025,0,0,0,0,0,0
-8355907.36648458,4869862.69687372,4035,Bus,26,Westbound,31511,Harbison Av & Frankford Av,40.026973,-75.062393,Spring 2025,7,2,0,0,0,0
-8367744.85849656,4878266.73623753,4036,Bus,22,Northbound,6936,Easton Rd & 309 - MBNS,40.084758,-75.168731,Spring 2025,11,20,7,7,9,10
-8355837.68048335,4885555.37792555,4037,Bus,24,Northbound,23648,Huntingdon Pk & College Dr,40.134834,-75.061767,Spring 2025,0,0,0,0,0,0
-8358750.80023792,4877517.44967959,4038,Bus,28,Westbound,23621,Huntingdon Pk & Robbins Av,40.079608,-75.087936,Spring 2025,4,5,0,0,0,0
-8362328.05207456,4871401.75305459,4039,Bus,26,Westbound,32094,Olney Square - 4 Post Office,40.037559,-75.120071,Spring 2025,11,8,3,0,1,1
-8364899.75495086,4872577.65060755,4040,Bus,22,Northbound,15450,Broad St & Spencer St,40.045646,-75.143173,Spring 2025,7,10,4,7,2,1
-8371985.46317884,4868119.9525171,4041,Bus,27,Northbound,2,Ridge Av & Wissahickon Transit Center,40.014984,-75.206825,Spring 2025,200,40,93,16,53,13
-8364783.31476349,4873282.20903693,4042,Bus,22,Northbound,15454,Broad St & Chelten Av,40.050491,-75.142127,Spring 2025,15,21,20,10,9,8
-8355841.910624,4885329.25563822,4043,Bus,24,Northbound,23649,Huntingdon Pk & Tomlinson Rd,40.133281,-75.061805,Spring 2025,0,0,0,0,0,0
-8360127.48838056,4878489.35073792,4044,Bus,28,Westbound,25530,Fox Chase Rd & Roseland Av,40.086288,-75.100303,Spring 2025,1,0,0,0,0,0
-8372868.67201879,4870682.9349477,4045,Bus,27,Northbound,133,Lyceum  Av & Ridge Av,40.032615,-75.214759,Spring 2025,35,33,20,13,12,8
-8355500.49374573,4889803.73919651,4046,Bus,24,Northbound,23650,County Line Rd & James Way,40.164005,-75.058738,Spring 2025,0,7,0,2,0,0
-8364744.35294172,4873496.2767492,4047,Bus,22,Northbound,15455,Broad St & 65th Av,40.051963,-75.141777,Spring 2025,20,15,3,1,7,4
-8352349.59555883,4872388.46811083,4048,Bus,28,Westbound,25994,Rhawn St & Crispin St,40.044345,-75.030433,Spring 2025,14,2,2,0,1,0
-8380580.3297435,4882987.38107552,4049,Bus,27,Northbound,246,Plymouth Meeting Mall,40.117195,-75.284034,Spring 2025,0,78,0,71,0,32
-8354441.40011033,4888984.1007639,4050,Bus,24,Northbound,23651,County Line Rd & Huntingdon Pk - FS,40.158378,-75.049224,Spring 2025,0,1,0,0,0,0
-8364704.38924452,4873714.27572652,4051,Bus,22,Northbound,15463,Broad St & 66th Av,40.053462,-75.141418,Spring 2025,72,36,66,22,36,14
-8355968.48088503,4875560.26047371,4052,Bus,28,Westbound,25995,Rhawn St & Algon Av,40.066154,-75.062942,Spring 2025,10,7,4,1,1,2
-8376865.48701623,4878307.91226799,4053,Bus,27,Northbound,511,Germantown Pk & Church Rd - MBNS,40.085041,-75.250663,Spring 2025,0,17,0,0,0,1
-8354797.28852239,4890137.17828586,4054,Bus,24,Northbound,23652,James Way & Jaymor Rd,40.166294,-75.052421,Spring 2025,1,4,0,0,0,0
-8364659.41617024,4873996.12540712,4055,Bus,22,Northbound,15465,Broad St & 67th Av - FS,40.0554,-75.141014,Spring 2025,17,14,4,4,2,4
-8356131.56393904,4875686.80999917,4056,Bus,28,Westbound,25996,Rhawn St & Dorcas St - MBFS,40.067024,-75.064407,Spring 2025,3,13,0,1,0,0
-8374950.34649662,4874361.7565951,4057,Bus,27,Northbound,519,Henry Av & Summit Av,40.057914,-75.233459,Spring 2025,4,19,3,6,2,3
-8354242.69481926,4889829.8137572,4058,Bus,24,Northbound,23653,Jaymor Rd & 2nd St Pk,40.164184,-75.047439,Spring 2025,1,5,0,1,0,0
-8364633.03345092,4874175.30336513,4059,Bus,22,Northbound,15468,Broad St & 68th Av,40.056632,-75.140777,Spring 2025,7,20,7,12,6,7
-8364098.8112146,4874575.4112938,4060,Bus,28,Westbound,25997,70th Av & 12th St,40.059383,-75.135978,Spring 2025,0,3,0,0,0,0
-8375217.06799657,4874800.12457508,4061,Bus,27,Northbound,520,Henry Av & Port Royal Av,40.060928,-75.235855,Spring 2025,6,36,2,12,0,5
-8354060.13085436,4890286.63956113,4062,Bus,24,Northbound,23654,2nd St Pk & Madison Av - FS,40.16732,-75.045799,Spring 2025,0,5,0,0,0,0
-8364524.38562791,4874827.90501747,4063,Bus,22,Northbound,15471,Broad St & 71st Av,40.061119,-75.139801,Spring 2025,17,21,13,8,6,9
-8356444.0377497,4875933.65895448,4064,Bus,28,Westbound,30218,Rhawn St & Dungan Rd,40.068721,-75.067214,Spring 2025,16,17,4,2,2,1
-8377127.0878196,4877826.6144493,4065,Bus,27,Northbound,521,Ridge Pk & Church Rd,40.081733,-75.253013,Spring 2025,0,3,0,1,1,0
-8353998.90513442,4890556.72443733,4066,Bus,24,Northbound,23655,2nd St Pk & Rozel Av - FS,40.169174,-75.045249,Spring 2025,0,1,0,0,0,0
-8364876.82313576,4875460.91295569,4067,Bus,22,Northbound,15475,Cheltenham Av & Sycamore Av,40.065471,-75.142967,Spring 2025,2,2,3,1,1,2
-8360733.9569664,4878948.41800474,4068,Bus,28,Westbound,30763,Forrest Av & Fox Chase Rd- FS,40.089443,-75.105751,Spring 2025,3,3,1,3,1,3
-8373413.13564826,4873093.01309366,4069,Bus,27,Northbound,1308,Henry Av & Cinnaminson St,40.04919,-75.21965,Spring 2025,20,121,5,6,2,3
-8353938.6812899,4890828.41920216,4070,Bus,24,Northbound,23656,2nd St Pk & Knowles Av,40.171039,-75.044708,Spring 2025,0,2,0,2,0,0
-8364993.15200364,4875546.87831953,4071,Bus,22,Northbound,15476,Cheltenham Av & Euston Rd,40.066062,-75.144012,Spring 2025,9,24,2,8,6,6
-8362129.34678349,4877571.28002808,4072,Bus,28,Westbound,32209,Cadwalader Av & Brookside Rd,40.079978,-75.118286,Spring 2025,1,1,0,0,0,0
-8367456.09573744,4859493.4504378,4073,Bus,27,Northbound,3024,16th St & Cherry St,39.955608,-75.166137,Spring 2025,43,11,5,4,4,2
-8353861.3142438,4891195.25539982,4074,Bus,24,Northbound,23657,2nd St Pk & Hampton  Av - FS,40.173557,-75.044013,Spring 2025,0,6,0,0,0,0
-8365145.9936645,4875661.79088435,4075,Bus,22,Northbound,15477,Cheltenham Av & Cedar Ln,40.066852,-75.145385,Spring 2025,11,13,12,7,1,8
-8364732.4417562,4855094.75130143,4076,Bus,29,Eastbound,101,Pier 70 WalMart & Home Depot,39.925312,-75.14167,Spring 2025,0,207,0,204,0,152
-8367434.8337147,4859626.91118471,4077,Bus,27,Northbound,3057,16th St & Race St,39.956527,-75.165946,Spring 2025,28,12,10,4,8,0
-8353320.41283804,4890938.99309646,4078,Bus,24,Northbound,23658,Street Rd & Knowles Av,40.171798,-75.039154,Spring 2025,0,1,0,0,0,0
-8365276.79406618,4875760.55857146,4079,Bus,22,Northbound,15478,Cheltenham Av & Penrose Av,40.067531,-75.14656,Spring 2025,13,44,9,18,7,11
-8367398.32092172,4857610.08791863,4080,Bus,27,Northbound,5135,Broad St & Bainbridge St,39.942638,-75.165618,Spring 2025,8,1,4,0,1,0
-8365596.9489217,4875999.11787051,4081,Bus,22,Northbound,15482,Cheltenham Av & Massey Way,40.069171,-75.149436,Spring 2025,9,20,8,8,5,4
-8355401.97599638,4887661.78131083,4082,Bus,24,Northbound,23675,Huntingdon Pk & Byberry Rd - FS,40.149299,-75.057853,Spring 2025,0,5,0,0,0,0
-8371109.82406426,4856578.2379865,4083,Bus,29,Eastbound,539,33rd St & Dickinson St Loop,39.935531,-75.198959,Spring 2025,19,0,14,0,9,0
-8367445.96566378,4857327.10616636,4084,Bus,27,Northbound,5152,Broad St & Catharine St,39.940689,-75.166046,Spring 2025,39,0,9,0,3,0
-8355194.81042401,4887865.09153692,4085,Bus,24,Northbound,23676,Huntingdon Pk & Warfield Ln,40.150695,-75.055992,Spring 2025,0,1,0,0,0,0
-8365956.28823798,4876263.86723133,4086,Bus,22,Northbound,15486,Cheltenham Av & Tulpehocken St,40.070991,-75.152664,Spring 2025,7,9,5,7,2,0
-8368804.84268789,4855841.18496889,4087,Bus,29,Eastbound,540,Morris St & 20th St,39.930454,-75.178253,Spring 2025,50,51,31,14,21,10
-8367464.55601874,4857212.98650904,4088,Bus,27,Northbound,5166,Broad St & Christian St,39.939903,-75.166213,Spring 2025,189,0,57,0,37,0
-8359169.47284279,4873400.29473039,4089,Bus,24,Northbound,25492,Martins Mill Rd & Magee Av,40.051303,-75.091697,Spring 2025,0,6,1,2,2,3
-8366334.99714566,4876545.789438,4090,Bus,22,Northbound,15489,Cheltenham Av & 79th Av - FS,40.072929,-75.156066,Spring 2025,24,41,23,33,12,20
-8367756.76968207,4855662.3377225,4091,Bus,29,Eastbound,541,Morris St & Broad St,39.929222,-75.168838,Spring 2025,254,542,131,225,96,148
-8367422.14329275,4857469.39459814,4092,Bus,27,Northbound,5195,Broad St & Fitzwater St,39.941669,-75.165832,Spring 2025,19,0,8,0,2,0
-8358410.27391558,4876545.789438,4093,Bus,24,Northbound,25494,Hasbrook Av & Chandler St,40.072929,-75.084877,Spring 2025,2,5,1,2,1,2
-8366410.58307991,4880079.66221087,4094,Bus,22,Northbound,15538,Easton Rd & Toxony Av,40.097217,-75.156745,Spring 2025,3,5,1,2,0,4
-8366464.12775498,4855442.41228272,4095,Bus,29,Eastbound,542,Morris St & 7th St,39.927707,-75.157226,Spring 2025,17,89,13,44,13,23
-8367269.30163189,4858399.98215223,4096,Bus,27,Northbound,5229,Broad St & Locust St,39.948078,-75.164459,Spring 2025,43,21,16,4,7,0
-8359301.94303683,4879421.91252611,4097,Bus,24,Northbound,25495,Huntingdon Pk & Roseland Av,40.092697,-75.092887,Spring 2025,0,0,0,0,0,0
-8366263.75267155,4880273.93955717,4098,Bus,22,Northbound,15539,Easton Rd & Waverly Rd,40.098552,-75.155426,Spring 2025,9,10,7,11,3,5
-8365314.97665152,4855424.12167329,4099,Bus,29,Eastbound,543,Front St & Tasker St,39.927581,-75.146903,Spring 2025,4,15,1,7,2,11
-8367352.45729151,4857882.04257523,4100,Bus,27,Northbound,5233,Broad St & Lombard St,39.944511,-75.165206,Spring 2025,29,6,10,1,6,0
-8356851.80104447,4882648.65148409,4101,Bus,24,Northbound,25497,Huntingdon Pk & Welsh Rd,40.114868,-75.070877,Spring 2025,0,1,0,1,0,0
-8366158.33311377,4880408.26237807,4102,Bus,22,Northbound,15540,Easton Rd & Wesley Av,40.099475,-75.154479,Spring 2025,1,7,1,2,1,3
-8370940.84107723,4856559.94528624,4103,Bus,29,Eastbound,24176,Dickinson St & 32nd St,39.935405,-75.197441,Spring 2025,130,0,39,0,22,0
-8367331.30658826,4858015.48167238,4104,Bus,27,Northbound,5281,Broad St & Pine St,39.94543,-75.165016,Spring 2025,17,0,7,0,6,0
-8355840.24083163,4885115.95119809,4105,Bus,24,Northbound,25498,Huntingdon Pk & Alden Rd - MBFS,40.131816,-75.06179,Spring 2025,0,2,0,0,0,0
-8365948.60719312,4880698.59799442,4106,Bus,22,Northbound,15542,Easton Rd & Mt Carmel Av,40.10147,-75.152595,Spring 2025,9,22,7,12,3,6
-8370958.65219576,4856407.07189371,4107,Bus,29,Eastbound,24177,32nd St & Tasker St,39.934352,-75.197601,Spring 2025,49,0,14,0,9,0
-8367296.46358764,4858224.28333413,4108,Bus,27,Northbound,5318,Broad St & Spruce St,39.946868,-75.164703,Spring 2025,23,9,11,1,5,1
-8354945.12080617,4888106.27298326,4109,Bus,24,Northbound,25499,Huntingdon Pk & Albidale Dr,40.152351,-75.053749,Spring 2025,0,0,0,0,0,0
-8365792.31462804,4880929.56278251,4110,Bus,22,Northbound,15543,Easton Rd & Fairhill Av,40.103057,-75.151191,Spring 2025,2,4,1,4,3,2
-8370985.81415151,4856235.4732236,4111,Bus,29,Eastbound,24178,32nd St & Morris St,39.93317,-75.197845,Spring 2025,72,14,16,0,9,0
-8372570.55842245,4871268.13385257,4112,Bus,27,Northbound,6840,Dupont St & Lawnton St - MBFS,40.03664,-75.212081,Spring 2025,2,1,1,2,2,1
-8354721.70258814,4888372.94844532,4113,Bus,24,Northbound,25500,Huntingdon Pk & Wright Dr - FS,40.154182,-75.051742,Spring 2025,0,0,0,0,0,0
-8365619.10150037,4881157.76768806,4114,Bus,22,Northbound,15544,Easton Rd & Rosemore Av,40.104625,-75.149635,Spring 2025,2,2,2,0,0,1
-8370822.7310975,4856175.66118567,4115,Bus,29,Eastbound,24179,Morris St & 31st St,39.932758,-75.19638,Spring 2025,41,2,18,0,14,0
-8372392.2245982,4871383.43301395,4116,Bus,27,Northbound,6841,Dupont St & Henry Av,40.037433,-75.210479,Spring 2025,1,6,3,6,0,2
-8355170.98805299,4889544.74533784,4117,Bus,24,Northbound,25502,County Line Rd & Mann Rd - FS,40.162227,-75.055778,Spring 2025,0,4,0,0,0,0
-8365519.69319509,4881285.55308926,4118,Bus,22,Northbound,15545,Easton Rd & Oakdale Av,40.105503,-75.148742,Spring 2025,0,1,0,1,0,1
-8372771.04482536,4871143.82163087,4119,Bus,27,Northbound,6842,Dupont St & Lawnton St,40.035785,-75.213882,Spring 2025,6,15,2,6,0,5
-8365111.15066388,4881823.49240776,4120,Bus,22,Northbound,15547,Easton Rd & Jenkintown Rd,40.109199,-75.145072,Spring 2025,4,7,1,6,1,3
-8355288.20747679,4889895.94730884,4121,Bus,24,Northbound,25503,James Way & County Line Rd - MBFS,40.164638,-75.056831,Spring 2025,0,1,0,1,0,0
-8370645.28782918,4856144.59390998,4122,Bus,29,Eastbound,24180,Morris St & 30th St,39.932544,-75.194786,Spring 2025,80,6,44,0,36,1
-8372776.94475838,4871790.55301051,4123,Bus,27,Northbound,8523,Henry Av & Gates St,40.040233,-75.213935,Spring 2025,6,12,0,1,2,1
-8357859.01979717,4869390.82176902,4124,Bus,24,Northbound,30219,Penn St & Pratt St,40.023727,-75.079925,Spring 2025,7,0,6,0,7,0
-8370468.62379729,4856118.02711109,4125,Bus,29,Eastbound,24181,Morris St & 29th St,39.932361,-75.193199,Spring 2025,77,9,36,0,28,0
-8364925.24711425,4882067.29217324,4126,Bus,22,Northbound,15549,Easton Rd & Cross Rd,40.110874,-75.143402,Spring 2025,3,9,1,3,1,3
-8374216.52841332,4873583.97022435,4127,Bus,27,Northbound,8531,Henry Av & Wigard Av,40.052566,-75.226867,Spring 2025,2,22,0,7,2,5
-8356605.45101135,4883533.71068094,4128,Bus,24,Northbound,30310,Old Welsh Rd & Walton Rd,40.120948,-75.068664,Spring 2025,0,1,0,1,0,0
-8370291.9597654,4856088.70209314,4129,Bus,29,Eastbound,24182,Morris St & 28th St,39.932159,-75.191612,Spring 2025,85,12,39,0,24,0
-8364779.08462284,4882263.20964917,4130,Bus,22,Northbound,15550,Easton Rd & Pleasant Av,40.11222,-75.142089,Spring 2025,0,4,0,0,0,0
-8373062.36793277,4869942.65329033,4131,Bus,27,Northbound,10209,Manayunk Av & Roxborough Av,40.027523,-75.216499,Spring 2025,4,31,3,7,0,2
-8358712.61765257,4874325.1056052,4132,Bus,24,Northbound,31104,Rising Sun Av & Princeton Av - MBNS,40.057662,-75.087593,Spring 2025,2,7,0,7,1,1
